n_microred;microred;cluster;point_name;code_point;lat;long;y_proj;x_proj;type_point;estratategy
10;ALTO SELVA ALEGRE;7; Terminal 3 Balcones;CL07_PP_035;-16.364482;-71.504352;-1937430892;2842397022;Mobile;Establecido
10;ALTO SELVA ALEGRE;7; Av. Independencia Americana;CL07_PP_036;-16.37064;-71.526412;-1937876601;2839814.65;Fixed;Propuesto
10;ALTO SELVA ALEGRE;7; Colegio Faop. Marco Antonio;CL07_PP_037;-16.368849;-71.523231;-1937706235;2840198765;Fixed;Propuesto
10;ALTO SELVA ALEGRE;7; Calle Elias Aguirre Con Jiron Los Alisos;CL07_PP_038;-16.368838;-71.521233;-1937730091;2840425512;Fixed;Propuesto
10;ALTO SELVA ALEGRE;7; Hostal G 11;CL07_PP_039;-16.365989;-71.515121;-1937472329;2841155879;Fixed;Propuesto
10;ALTO SELVA ALEGRE;7; Loza Deportiva;CL07_PP_040;-16.363426;-71.507092;-1937272312;2842100001;Fixed;Propuesto
10;ALTO SELVA ALEGRE;7; Mirador C;CL07_PP_041;-16.358766;-71.504108;-1936762387;2842499266;Fixed;Propuesto
10;ALTO SELVA ALEGRE;7; Terminal De Las Cobnis 3 Cuadras A Dentro;CL07_PP_042;-16.359993;-71.507206;-1936867537;2842131847;Fixed;Propuesto
10;ALTO SELVA ALEGRE;7; Av Miguel Grau Frente A Dritribuidora Salas;CL07_PP_043;-16.36083;-71.512013;-1936905354;2841575676;Fixed;Propuesto
10;ALTO SELVA ALEGRE;7; Grifo Villa Asuncion;CL07_PP_044;-16.36165;-71.517163;-1936936868;2840980842;Fixed;Propuesto
10;ALTO SELVA ALEGRE;7; Una Cuadra De La  Iglesia Buen Pastor;CL07_PP_045;-16.365253;-71.523078;-1937285712;2840262993;Fixed;Propuesto
10;ALTO SELVA ALEGRE;7; Pnp Halcones;CL07_PP_046;-16.371121;-71.52806;-1937912367;2839621.48;Fixed;Propuesto
10;ALTO SELVA ALEGRE;7; Calle Los Guindos Con Rosales;CL07_PP_047;-16.372013;-71.526948;-1938031148;2839735964;Fixed;Propuesto
10;ALTO SELVA ALEGRE;7; Iglesia Independencia;CL07_PP_048;-16.370498;-71.524648;-1937882.12;2840016.56;Fixed;Propuesto
10;ALTO SELVA ALEGRE;7; Loza Deportiva Chavin De Huantar;CL07_PP_049;-16.361302;-71.51377;-1936938.69;2841370.23;Fixed;Propuesto
10;ALTO SELVA ALEGRE;7;Plaza Francisco Mostajo;CL07_PP_050;-16.36404186;-71.52183375;-1937159086;2840419.9;Fixed;Propuesto
10;ALTO SELVA ALEGRE;7;Parque Teresita;CL07_PP_051;-16.36799022;-71.52672702;-1937561354;2839813462;Fixed;Propuesto
10;ALTO SELVA ALEGRE;7;Losa Deportiva (1ro De Enero);CL07_PP_052;-16.37140992;-71.52531743;-1937980823;2839928.75;Fixed;Propuesto
10;ALTO SELVA ALEGRE;7;Mercado De Villa Asuncion;CL07_PP_053;-16.36127413;-71.51608699;-1936906253;2841107787;Fixed;Propuesto
10;ALTO SELVA ALEGRE;7;Local Social Villa Chachas;CL07_PP_054;-16.36422962;-71.51445569;-1937274007;2841254283;Fixed;Propuesto
