n_microred;microred;cluster;point_name;code_point;lat;long;y_proj;x_proj;type_point;estratategy
19;MARISCAL CASTILLA;28; Av. Cristobal Colon Con Jr. Zarumilla;CL28_PP_023;-16.389996;-71.571913;-1939577.95;2834403.178;Fixed;Establecido
19;MARISCAL CASTILLA;28; Cancha_Deportiva_El_Golazo;CL28_PP_024;-16.391077;-71.57103;-1939716;2834489.21;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Losa_Deportiva_2;CL28_PP_025;-16.390652;-71.572362;-1939649.35;2834343.737;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Iglesia_De_Semirural_Pachacutec;CL28_PP_026;-16.391815;-71.573434;-1939772.463;2834207.07;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Av. Venezuela Con Jr. Tarapaca_Parque;CL28_PP_027;-16.391042;-71.575754;-1939652.534;2833954.124;Fixed;Establecido
19;MARISCAL CASTILLA;28; Policia_Fiscal;CL28_PP_028;-16.391668;-71.577841;-1939699.832;2833709.387;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Av. Republica Del Peru Con Av. Miguel Grau (El Jardin);CL28_PP_029;-16.394328;-71.577388;-1940017.906;2833726.122;Fixed;Establecido
19;MARISCAL CASTILLA;28; Complejo_Deportivo_De_Semirural_Pachacutec;CL28_PP_030;-16.393834;-71.574107;-1940001.117;2834104.494;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Centro De Salud Semirural Pachacutec;CL28_PP_031;-16.394111;-71.573015;-1940047.371;2834224.681;Fixed;Establecido
19;MARISCAL CASTILLA;28; Av. Republica Del Peru Con Av. Los Incas;CL28_PP_032;-16.393922;-71.569962;-1940063.544;2834573.245;Fixed;Establecido
19;MARISCAL CASTILLA;28; Parque_Confraternidad;CL28_PP_033;-16.394805;-71.569136;-1940177.628;2834655.388;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Plaza_Los_Incas;CL28_PP_034;-16.397225;-71.569795;-1940453.554;2834549.165;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Parque Jr. Huamachuco Con Jr. Putumayo;CL28_PP_035;-16.397594;-71.568812;-1940509.248;2834655.796;Fixed;Establecido
19;MARISCAL CASTILLA;28; Losa_Deportiva_Atahualpa;CL28_PP_036;-16.398935;-71.567536;-1940682.782;2834782.981;Mobile;Propuesto
19;MARISCAL CASTILLA;28; Loza Deportiva-Calle Jose Carlos Mariategui;CL28_PP_037;-16.401517;-71.567133;-1940991.087;2834795.029;Fixed;Establecido
19;MARISCAL CASTILLA;28; Callegrau Con Av. Jose Santos Atahualpa;CL28_PP_038;-16.402277;-71.568462;-1941063.63;2834634.47;Fixed;Establecido
19;MARISCAL CASTILLA;28; Local Social Atahualpa-Calle Leticia;CL28_PP_039;-16.40056;-71.568571;-1940860.612;2834644.482;Fixed;Establecido
19;MARISCAL CASTILLA;28; Iglesia De Atahualpa;CL28_PP_040;-16.399206;-71.568506;-1940702.413;2834669.488;Mobile;Establecido
19;MARISCAL CASTILLA;28; Coliseo_De_Gallos_La_Calle;CL28_PP_041;-16.399954;-71.570686;-1940762.85;2834412.616;Mobile;Propuesto
19;MARISCAL CASTILLA;28; Iglesia_Cristiana_Concordia;CL28_PP_042;-16.398994;-71.573085;-1940619.949;2834153.166;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Grifo_Cotum;CL28_PP_043;-16.397726;-71.575147;-1940445.119;2833935.928;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Jr. Tumbes Con Av. Circunvalacion;CL28_PP_044;-16.400636;-71.572717;-1940817.41;2834173.498;Fixed;Establecido
19;MARISCAL CASTILLA;28; Polleria_Romancero;CL28_PP_045;-16.404357;-71.573238;-1941247.849;2834065.972;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Parque_La_Amistad;CL28_PP_046;-16.400423;-71.575098;-1940762.465;2833906.365;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Av. Miguel Grau Con Jr. Moquegua;CL28_PP_047;-16.402059;-71.575936;-1940944.059;2833790.067;Fixed;Establecido
19;MARISCAL CASTILLA;28; Grifo_San_Luis;CL28_PP_048;-16.402196;-71.576881;-1940948.269;2833681.162;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Jr. Junin Con Jr. Cuzco- Parque Los Compadres;CL28_PP_049;-16.397581;-71.57874;-1940382.94;2833530.517;Fixed;Establecido
19;MARISCAL CASTILLA;28; Av. 28 De Julio Con Jr. Atahualpa;CL28_PP_050;-16.395485;-71.580968;-1940108.804;2833305.236;Mobile;Establecido
19;MARISCAL CASTILLA;28; Jr. Libertad Con Jr. Arica;CL28_PP_051;-16.400088;-71.580514;-1940655.058;2833296.788;Mobile;Establecido
19;MARISCAL CASTILLA;28; Grifo_Primax;CL28_PP_052;-16.404686;-71.579021;-1941213.784;2833406.159;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Grifo_Leon_Del_Sur;CL28_PP_053;-16.405151;-71.583055;-1941217.69;2832942.847;Mobile;Propuesto
19;MARISCAL CASTILLA;28; Complejo_Deportivo_Del_Colegio_Internacional;CL28_PP_054;-16.401004;-71.585816;-1940696.012;2832683.869;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Puesto_De_Salud_El_Cural;CL28_PP_055;-16.407528;-71.60834;-1941179.256;2830046.105;Mobile;Propuesto
19;MARISCAL CASTILLA;28; Grifo_Las_Magnolias;CL28_PP_056;-16.410297;-71.625103;-1941294.062;2828110.446;Mobile;Propuesto
19;MARISCAL CASTILLA;28; Ie_Juan_De_La_Cruz_Calienes;CL28_PP_057;-16.382685;-71.614288;-1938187.738;2829694.705;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Crucero La Estrella;CL28_PP_058;-16.385731;-71.62183;-1938450.888;2828800.344;Mobile;Establecido
19;MARISCAL CASTILLA;28; Granjero La Estrella;CL28_PP_059;-16.382589;-71.626027;-1938029.429;2828365.423;Mobile;Establecido
19;MARISCAL CASTILLA;28; Canteras;CL28_PP_060;-16.381728;-71.627709;-1937907.283;2828185.955;Mobile;Establecido
19;MARISCAL CASTILLA;28; Local_Social_San_Pedro_Y_San_Pablo;CL28_PP_061;-16.377547;-71.630979;-1937375.482;2827869.549;Mobile;Propuesto
19;MARISCAL CASTILLA;28; Colegio_San_Francisco_De_Sales;CL28_PP_062;-16.371146;-71.647439;-1936418.153;2826086.955;Mobile;Propuesto
19;MARISCAL CASTILLA;28; Loza Deportiva;CL28_PP_063;-16.371297;-71.635164;-1936589.353;2827476.216;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Loza Deportiva;CL28_PP_064;-16.382543;-71.619494;-1938105.846;2829106.476;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Loza Deportiva;CL28_PP_065;-16.375894;-71.617;-1937356.407;2829475.426;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Loza Deportiva;CL28_PP_066;-16.372631;-71.614227;-1937008.009;2829832.078;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Pronoi PequeñA Compania;CL28_PP_067;-16.38515;-71.591417;-1938763.958;2832255.173;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Asociacion Artesanos Virgen De Candelaria;CL28_PP_068;-16.375027;-71.65045;-1936836.122;2825695.469;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Cancha Deportiva Primavera;CL28_PP_069;-16.371926;-71.644784;-1936542.907;2826377.758;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Loza;CL28_PP_070;-16.369534;-71.640569;-1936314.786;2826886.448;Fixed;Propuesto
19;MARISCAL CASTILLA;28; El Cural Uchumayo Paradero Final Cotum;CL28_PP_071;-16.373068;-71.628544;-1936880.094;2828203.595;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Puente Presindencial;CL28_PP_072;-16.381968;-71.629908;-1937907.931;2827933.614;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Avenida;CL28_PP_073;-16.378934;-71.623325;-1937634.135;2828719.078;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Avenida;CL28_PP_074;-16.387774;-71.620471;-1938707.78;2828927.858;Fixed;Propuesto
19;MARISCAL CASTILLA;28; Asoc. El Bosque;CL28_PP_075;-16.392416;-71.624865;-1939197.736;2828369.615;Fixed;Propuesto
19;MARISCAL CASTILLA;28;Parque Mantaro;CL28_PP_076;-16.3995284;-71.57053156;-1940714.809;2834435.667;Fixed;Propuesto
19;MARISCAL CASTILLA;28;Local Social Tupac Amaru;CL28_PP_077;-16.38886175;-71.56745171;-1939500.802;2834923.718;Fixed;Propuesto
19;MARISCAL CASTILLA;28;Parque Valle Blanco;CL28_PP_078;-16.39081711;-71.56283401;-1939788.494;2835421.776;Fixed;Propuesto
19;MARISCAL CASTILLA;28;P.S. Jose Santos Atahualpa;CL28_PP_079;-16.39837137;-71.56822756;-1940607.893;2834711.925;Fixed;Propuesto
19;MARISCAL CASTILLA;28;Parque Buganvillas;CL28_PP_080;-16.38750912;-71.56474491;-1939375.961;2835248.207;Fixed;Propuesto
19;MARISCAL CASTILLA;28;Losa Deportiva (Pasaje Los Alamos);CL28_PP_081;-16.39686071;-71.57158464;-1940388.275;2834351.029;Fixed;Propuesto
19;MARISCAL CASTILLA;28;Estadio Mariscal Castilla - Pachacutec;CL28_PP_082;-16.38900419;-71.56848721;-1939504.517;2834804.469;Fixed;Propuesto
19;MARISCAL CASTILLA;28;Parque Las Buganvillas 2;CL28_PP_083;-16.38899391;-71.56513477;-1939545.443;2835184.674;Fixed;Propuesto
19;MARISCAL CASTILLA;28;Colegio J.S.Atahualpa;CL28_PP_084;-16.40075053;-71.56869175;-1940881.47;2834628.311;Fixed;Propuesto
