n_microred;microred;cluster;point_name;code_point;lat;long;y_proj;x_proj;type_point;estratategy
9;YANAHUARA;10; Parque_El_Montonero;CL10_PP_015;-16.398499;-71.542378;-1940948135;2837640882;Fixed;Propuesto
9;YANAHUARA;10; Complejo Deportivo Misericordia De Senhor;CL10_PP_016;-16.398239;-71.544303;-1940893358;2837426017;Fixed;Establecido
9;YANAHUARA;10; Ovalo_Quinhones;CL10_PP_017;-16.397207;-71.547389;-1940733293;2837089.59;Fixed;Propuesto
9;YANAHUARA;10; Parque Del Avion;CL10_PP_018;-16.395694;-71.547603;-1940552887;2837085055;Fixed;Establecido
9;YANAHUARA;10; Parque_Peruano_Britanico;CL10_PP_019;-16.396462;-71.548472;-1940632156;2836976516;Fixed;Propuesto
9;YANAHUARA;10; Parque_La_Familia;CL10_PP_020;-16.394969;-71.548686;-1940454101;2836971719;Fixed;Propuesto
9;YANAHUARA;10; Parque_Santa_Patricia;CL10_PP_021;-16.394845;-71.550265;-1940419666;2836794.31;Fixed;Propuesto
9;YANAHUARA;10; Parque_Del_Bombero;CL10_PP_022;-16.393146;-71.552163;-1940196229;2836601265;Fixed;Propuesto
9;YANAHUARA;10; Urb. Las Malvinas Parque;CL10_PP_023;-16.3913;-71.553169;-1939966754;2836511264;Fixed;Establecido
9;YANAHUARA;10; Parque_De_Yanahuara;CL10_PP_024;-16.393162;-71.556554;-1940142871;2836103219;Fixed;Propuesto
9;YANAHUARA;10; Parque_Udavit;CL10_PP_025;-16.394736;-71.555913;-1940335802;2836155382;Fixed;Propuesto
9;YANAHUARA;10; Parque_Sandro_Botticelli;CL10_PP_026;-16.396797;-71.55757;-1940557023;2835940663;Fixed;Propuesto
9;YANAHUARA;10; Parque Piedra Santa 2;CL10_PP_027;-16.395695;-71.555669;-1940451508;2836170547;Fixed;Establecido
9;YANAHUARA;10; Parque Piedra Santa 1;CL10_PP_028;-16.397287;-71.554735;-1940650241;2836255688;Fixed;Establecido
9;YANAHUARA;10; Parque_Paulet;CL10_PP_029;-16.39498;-71.553391;-1940396189;2836438134;Mobile;Propuesto
9;YANAHUARA;10; Urb. Victor Andres Belaunde Parque Principal;CL10_PP_030;-16.396848;-71.553691;-1940611816;2836379773;Fixed;Establecido
9;YANAHUARA;10; Parque_Mariategui;CL10_PP_031;-16.398411;-71.553308;-1940800213;2836402.82;Fixed;Propuesto
9;YANAHUARA;10; Parque_Los_Jazmines;CL10_PP_032;-16.397187;-71.550467;-1940692203;2836740875;Fixed;Propuesto
9;YANAHUARA;10; Parque_Fraternidad;CL10_PP_033;-16.397554;-71.549354;-1940749317;2836862278;Fixed;Propuesto
9;YANAHUARA;10; Parque_Los_Tulipanes;CL10_PP_034;-16.399065;-71.550716;-1940909648;2836688159;Fixed;Propuesto
9;YANAHUARA;10; Parque Independencia;CL10_PP_035;-16.402069;-71.552187;-1941243963;2836482216;Fixed;Establecido
9;YANAHUARA;10; Parque_Guangzhou;CL10_PP_036;-16.398713;-71.546933;-1940915922;2837121.65;Fixed;Propuesto
9;YANAHUARA;10; Parque_Simon_Rodriguez;CL10_PP_037;-16.399976;-71.546133;-1941074342;2837195879;Fixed;Propuesto
9;YANAHUARA;10; Parque_Del_Maestro;CL10_PP_038;-16.399924;-71.548307;-1941040865;2836950078;Fixed;Propuesto
9;YANAHUARA;10; Parque_Biella;CL10_PP_039;-16.401146;-71.549012;-1941175.52;2836854211;Fixed;Propuesto
9;YANAHUARA;10; Parque_Los_Angeles;CL10_PP_040;-16.401743;-71.545389;-1941291256;2837257182;Fixed;Propuesto
9;YANAHUARA;10; Parque_Antero_Peralta;CL10_PP_041;-16.404051;-71.54599;-1941554778;2837158934;Fixed;Propuesto
9;YANAHUARA;10; Parque Libertad De Expresion;CL10_PP_042;-16.40346;-71.548471;-1941454122;2836885365;Fixed;Establecido
9;YANAHUARA;10; Colegio_Nuestra_Sra_De_Fatima;CL10_PP_043;-16.404879;-71.548412;-1941621533;2836873543;Fixed;Propuesto
9;YANAHUARA;10; Esclavas_Del_Sagrado_Corazon_De_Jesus;CL10_PP_044;-16.404485;-71.549734;-1941558.61;2836728806;Fixed;Propuesto
9;YANAHUARA;10; Cruce_Tahuaycani;CL10_PP_045;-16.403502;-71.552544;-1941407778;2836423055;Fixed;Propuesto
9;YANAHUARA;10; Parque_Quinta_Montebello_2;CL10_PP_046;-16.401011;-71.555956;-1941072265;2836068716;Mobile;Propuesto
9;YANAHUARA;10; Parque_Quinta_Montebello_1;CL10_PP_047;-16.401905;-71.558483;-1941145467;2835770579;Mobile;Propuesto
9;YANAHUARA;10; Mercado Central Mayorista;CL10_PP_048;-16.405428;-71.564777;-1941480042;2835011144;Fixed;Establecido
9;YANAHUARA;10; Parque_Tahuaycani;CL10_PP_049;-16.406729;-71.555058;-1941755147;2836095963;Fixed;Propuesto
9;YANAHUARA;10; Parque_Divino_Ninho_Jesus;CL10_PP_050;-16.405319;-71.553289;-1941611.81;2836314898;Fixed;Propuesto
9;YANAHUARA;10; Ie_San_Juan_Bautista_De_La_Salle;CL10_PP_051;-16.405479;-71.550797;-1941661975;2836595327;Fixed;Propuesto
9;YANAHUARA;10; Parroquia_Madre_De_Misericordia;CL10_PP_052;-16.406652;-71.548008;-1941834867;2836896215;Fixed;Propuesto
9;YANAHUARA;10; Colegio_San_Jeronimo_Arequipa;CL10_PP_053;-16.408008;-71.549107;-1941980295;2836753.93;Fixed;Propuesto
9;YANAHUARA;10; Esquina Puente Bolivar;CL10_PP_054;-16.409381;-71.549606;-1942135274;2836679445;Fixed;Establecido
9;YANAHUARA;10; La Arboleda;CL10_PP_055;-16.411829;-71.548042;-1942442499;2836824807;Fixed;Establecido
9;YANAHUARA;10; Parque San Isidro;CL10_PP_056;-16.410984;-71.546997;-1942356414;2836954304;Fixed;Establecido
9;YANAHUARA;10; Los Pinos;CL10_PP_057;-16.411633;-71.54625;-1942442052;2837030519;Fixed;Establecido
9;YANAHUARA;10; Parque_Dante_Alighieri;CL10_PP_058;-16.409895;-71.545625;-1942245788;2837124058;Mobile;Propuesto
9;YANAHUARA;10; Parque_Paul_Rivet;CL10_PP_059;-16.409267;-71.54463;-1942184.56;2837245058;Fixed;Propuesto
9;YANAHUARA;10; Parque Poeta Vallecito;CL10_PP_060;-16.407952;-71.543757;-1942041102;2837361194;Fixed;Establecido
9;YANAHUARA;10; Ovalo_De_Vallecito;CL10_PP_061;-16.404501;-71.54271;-1941648943;2837524932;Fixed;Propuesto
9;YANAHUARA;10; Instituto_Del_Sur;CL10_PP_062;-16.405498;-71.540254;-1941796988;2837790373;Fixed;Propuesto
9;YANAHUARA;10; Galeria_Comercial_Ormenho;CL10_PP_063;-16.406876;-71.538425;-1941981892;2837979752;Fixed;Propuesto
9;YANAHUARA;10; Complejo Habitacional Puerta Principal;CL10_PP_064;-16.405631;-71.537766;-1941843956;2838070.72;Fixed;Establecido
9;YANAHUARA;10; Plaza_Romanha;CL10_PP_065;-16.40555;-71.535502;-1941862969;2838328467;Fixed;Propuesto
9;YANAHUARA;10; Parque_San_Camilo;CL10_PP_066;-16.402564;-71.534756;-1941521623;2838452.03;Fixed;Propuesto
9;YANAHUARA;10; Biblioteca_Municipal;CL10_PP_067;-16.402518;-71.537612;-1941480237;2838128813;Fixed;Propuesto
9;YANAHUARA;10; Ministerio_Publico;CL10_PP_068;-16.402393;-71.538764;-1941451042;2837999.83;Fixed;Propuesto
9;YANAHUARA;10; Iglesia_La_Merced;CL10_PP_069;-16.401524;-71.538563;-1941351.5;2838033.96;Fixed;Propuesto
9;YANAHUARA;10; Siete Esquinas;CL10_PP_070;-16.40201;-71.539955;-1941391052;2837869793;Fixed;Establecido
9;YANAHUARA;10; Colegio Claretiano;CL10_PP_071;-16.401963;-71.541737;-1941363087;2837668366;Fixed;Establecido
9;YANAHUARA;10; Plaza_Vea_La_Marina;CL10_PP_072;-16.398762;-71.541582;-1940989.05;2837727702;Fixed;Propuesto
9;YANAHUARA;10; Policlinico_Espiritu_Santa;CL10_PP_073;-16.399833;-71.539783;-1941137506;2837917702;Fixed;Propuesto
9;YANAHUARA;10; Parque Duhamel;CL10_PP_074;-16.401365;-71.534334;-1941386101;2838515528;Fixed;Propuesto
9;YANAHUARA;10; Plaza_Espanha;CL10_PP_075;-16.398736;-71.531183;-1941116985;2838907123;Fixed;Propuesto
9;YANAHUARA;10; Teatro_Municipal_De_Arequipa;CL10_PP_076;-16.399031;-71.534235;-1941113185;2838557217;Fixed;Propuesto
9;YANAHUARA;10; Plaza_De_Armas_De_Arequipa;CL10_PP_077;-16.398838;-71.536925;-1941056629;2838254732;Fixed;Propuesto
9;YANAHUARA;10; Arzobispado_De_Arequipa;CL10_PP_078;-16.397584;-71.535656;-1940925313;2838414.98;Fixed;Propuesto
9;YANAHUARA;10; Iglesia_San_Agustin;CL10_PP_079;-16.397909;-71.538188;-1940931598;2838123.65;Fixed;Propuesto
9;YANAHUARA;10; Barrio Obrero;CL10_PP_080;-16.397658;-71.540032;-1940878892;2837917846;Fixed;Establecido
9;YANAHUARA;10; Plaza_San_Francisco;CL10_PP_081;-16.395112;-71.535387;-1940638329;2838477737;Fixed;Propuesto
9;YANAHUARA;10; Parque_Heroes_Navales;CL10_PP_082;-16.39343;-71.537975;-1940408164;2838206234;Fixed;Propuesto
9;YANAHUARA;10; Parque Benigno Ballon Farfan;CL10_PP_083;-16.408688;-71.545011;-1942111754;2837209.42;Fixed;Propuesto
9;YANAHUARA;10; Calle Luna Pizarro Con Gomes Sanches;CL10_PP_084;-16.406626;-71.542511;-1941901049;2837519763;Fixed;Propuesto
9;YANAHUARA;10; Calle 28 De Julio Con Av. San Martin;CL10_PP_085;-16.403111;-71.541323;-1941503145;2837700324;Fixed;Propuesto
9;YANAHUARA;10; Parque Santa Teresa;CL10_PP_086;-16.396619;-71.531839;-1940860042;2838860372;Fixed;Propuesto
9;YANAHUARA;10; Calle Consuelo  Con Lima;CL10_PP_087;-16.400369;-71.541236;-1941182166;2837745966;Fixed;Propuesto
9;YANAHUARA;10; La Quinta De Tahuaycani;CL10_PP_088;-16.407065;-71.55644;-1941777213;2835934.91;Fixed;Propuesto
9;YANAHUARA;10; Calle Taboada;CL10_PP_089;-16.404264;-71.562255;-1941375065;2835312215;Fixed;Propuesto
9;YANAHUARA;10; Parque Fra Y Angelico;CL10_PP_090;-16.397688;-71.557104;-1940667534;2835981882;Fixed;Propuesto
9;YANAHUARA;10; Loza Deportiva;CL10_PP_091;-16.396601;-71.555983;-1940553968;2836123.14;Fixed;Propuesto
9;YANAHUARA;10; Loza Deportiva Begnini;CL10_PP_092;-16.395755;-71.557573;-1940434603;2835953902;Fixed;Propuesto
9;YANAHUARA;10; Parque San Angelo;CL10_PP_093;-16.393621;-71.559226;-1940163174;2835794303;Fixed;Propuesto
9;YANAHUARA;10; Quita La Cascada;CL10_PP_094;-16.392885;-71.555154;-1940127947;2836265555;Fixed;Propuesto
9;YANAHUARA;10; Parque Bargas Llosa;CL10_PP_095;-16.395113;-71.554271;-1940400739;2836336.63;Fixed;Propuesto
9;YANAHUARA;10; Parque Belaunde;CL10_PP_096;-16.396005;-71.553909;-1940510061;2836366046;Fixed;Propuesto
9;YANAHUARA;10; Parque Entel;CL10_PP_097;-16.39754;-71.551944;-1940715077;2836568817;Fixed;Propuesto
9;YANAHUARA;10; Parque Magisterial Tercera Etapa;CL10_PP_098;-16.399856;-71.552898;-1940975092;2836430464;Fixed;Propuesto
9;YANAHUARA;10; Loza Deportiva Magisteria;CL10_PP_099;-16.400455;-71.552003;-1941056.71;2836524122;Fixed;Propuesto
9;YANAHUARA;10; Parque Las Violetas;CL10_PP_100;-16.398448;-71.549983;-1940846405;2836779308;Fixed;Propuesto
9;YANAHUARA;10; Jardines Del Sol;CL10_PP_101;-16.392335;-71.545091;-1940189963;2837413665;Fixed;Propuesto
9;YANAHUARA;10; Parque El Jardin;CL10_PP_102;-16.393094;-71.542566;-1940310896;2837690063;Fixed;Propuesto
9;YANAHUARA;10; Ovalo Antiquilla;CL10_PP_103;-16.394088;-71.543421;-1940416889;2837580157;Fixed;Propuesto
9;YANAHUARA;10; Cancha La Recoleta;CL10_PP_104;-16.394776;-71.542157;-1940513614;2837714501;Fixed;Propuesto
9;YANAHUARA;10; Parque De La Alpaca;CL10_PP_105;-16.39184;-71.539389;-1940203594;2838066643;Fixed;Propuesto
9;YANAHUARA;10; Malecon Bolognesi;CL10_PP_106;-16.389503;-71.538527;-1939939935;2838194862;Fixed;Propuesto
9;YANAHUARA;10; Jardin Eventos Rock;CL10_PP_107;-16.383186;-71.535713;-1939233329;2838596321;Fixed;Propuesto
9;YANAHUARA;10; Rest Sol De Mayo;CL10_PP_108;-16.389775;-71.544351;-1939898.58;2837530946;Fixed;Propuesto
9;YANAHUARA;10; Calle Espinar Con Alfonso Ugarte;CL10_PP_109;-16.386068;-71.540527;-1939511275;2838012.87;Fixed;Propuesto
9;YANAHUARA;10; Parque Tronchadero;CL10_PP_110;-16.388169;-71.545348;-1939697394;2837438836;Fixed;Propuesto
9;YANAHUARA;10; Losa Deportiva Nro 10 Yanahuara;CL10_PP_111;-16.391286;-71.551985;-1939980004;2836645688;Fixed;Propuesto
9;YANAHUARA;10; Urb Los Gladiolos;CL10_PP_112;-16.393497;-71.553113;-1940225503;2836488982;Fixed;Propuesto
9;YANAHUARA;10; Urb Montebello;CL10_PP_113;-16.403646;-71.556399;-1941376.17;2835984.14;Fixed;Propuesto
9;YANAHUARA;10; Urbanizacion Los Condes;CL10_PP_114;-16.402049;-71.554348;-1941214415;2836237482;Fixed;Propuesto
9;YANAHUARA;10; Iglesia De Los Mormones;CL10_PP_115;-16.395137;-71.546507;-1940501258;2837216582;Fixed;Propuesto
9;YANAHUARA;10;Parque 1- Urb San Rafael;CL10_PP_116;-16.39530467;-71.55088351;-1940465873;2836718193;Fixed;Propuesto
9;YANAHUARA;10;Estadio Umacollo (Carlos Alfredo  Villanueva);CL10_PP_117;-16.39885045;-71.54528997;-1940952751;2837306141;Fixed;Propuesto
9;YANAHUARA;10;Parque Fernandini;CL10_PP_118;-16.40600635;-71.55432573;-1941679.49;2836188403;Fixed;Propuesto
9;YANAHUARA;10;Parque El Olivar;CL10_PP_119;-16.40093254;-71.55392585;-1941088598;2836299899;Fixed;Propuesto
9;YANAHUARA;10;Parque (Calle Antonio Allegri);CL10_PP_120;-16.39588313;-71.55602545;-1940469119;2836127683;Fixed;Propuesto
9;YANAHUARA;10;Parque (Calle Giotto Da Bondoni);CL10_PP_121;-16.39748837;-71.55616937;-1940655845;2836090445;Fixed;Propuesto
9;YANAHUARA;10;Parque 3- Urb San Rafael;CL10_PP_122;-16.393585;-71.55099113;-1940262536;2836728407;Fixed;Propuesto
9;YANAHUARA;10;Parque 2- Urb San Rafael;CL10_PP_123;-16.39428915;-71.5506985;-1940348923;2836752407;Fixed;Propuesto
9;YANAHUARA;10;Parque Los Cedros;CL10_PP_124;-16.39422697;-71.54909733;-1940361769;2836934757;Fixed;Propuesto
