n_microred;microred;cluster;point_name;code_point;lat;long;y_proj;x_proj;type_point;estratategy
10;ALTO SELVA ALEGRE;6; A - Mirador De Yunguyo;CL06_PP_016;-16.349419;-71.527105;-1935374.922;2840012.505;Mobile;Establecido
10;ALTO SELVA ALEGRE;6; B - Mirador De Yunguyo;CL06_PP_017;-16.346641;-71.527566;-1935042.775;2839996.379;Fixed;Establecido
10;ALTO SELVA ALEGRE;6; Centro Deportivo Las Canteras;CL06_PP_018;-16.343514;-71.527208;-1934679.92;2840077.687;Mobile;Establecido
10;ALTO SELVA ALEGRE;6; Mirador De Yunguyo;CL06_PP_019;-16.345003;-71.524751;-1934885.725;2840337.006;Fixed;Establecido
10;ALTO SELVA ALEGRE;6; Terminal De Villa Ecologica;CL06_PP_020;-16.343665;-71.520987;-1934775.847;2840781.387;Mobile;Establecido
10;ALTO SELVA ALEGRE;6; Losa_Deportiva_Villa_Ecologica_Zona_D1;CL06_PP_021;-16.347516;-71.519779;-1935243.461;2840868.271;Mobile;Propuesto
10;ALTO SELVA ALEGRE;6; Centro Deportivo Ampliacion Villa Ecologica;CL06_PP_022;-16.349688;-71.518717;-1935511.989;2840960.447;Mobile;Establecido
10;ALTO SELVA ALEGRE;6; Losa_Deportiva_Ampliacion_Villa_Ecologica;CL06_PP_023;-16.349732;-71.51785;-1935528.062;2841058.22;Fixed;Propuesto
10;ALTO SELVA ALEGRE;6; Ampliacion Villa Ecologica;CL06_PP_024;-16.353063;-71.517314;-1935926.142;2841075.624;Fixed;Establecido
10;ALTO SELVA ALEGRE;6; Centro Deportivo Ampliacion Villa Ecologica;CL06_PP_025;-16.35283;-71.519002;-1935877.535;2840887.19;Fixed;Establecido
10;ALTO SELVA ALEGRE;6; Ampliacion Villa Ecologica;CL06_PP_026;-16.354446;-71.520141;-1936053.059;2840736.942;Mobile;Establecido
10;ALTO SELVA ALEGRE;6; Mirador Zeta 33;CL06_PP_027;-16.359884;-71.522944;-1936656.657;2840348.161;Fixed;Establecido
10;ALTO SELVA ALEGRE;6; C - El Huarangal;CL06_PP_028;-16.358554;-71.519565;-1936542.919;2840748.748;Fixed;Establecido
10;ALTO SELVA ALEGRE;6; B - El Huarangal;CL06_PP_029;-16.356717;-71.520261;-1936318.35;2840693.742;Mobile;Establecido
10;ALTO SELVA ALEGRE;6; A - El Huarangal;CL06_PP_030;-16.357097;-71.517246;-1936400.925;2841030.771;Fixed;Establecido
10;ALTO SELVA ALEGRE;6; Losa_Deportiva_Huarangal;CL06_PP_031;-16.357782;-71.515911;-1936498.2;2841173.269;Fixed;Propuesto
10;ALTO SELVA ALEGRE;6; Capilla De Huarangal;CL06_PP_032;-16.356964;-71.515251;-1936410.403;2841258.793;Fixed;Establecido
10;ALTO SELVA ALEGRE;6; C - Loza Deportiva Alto Huarangal;CL06_PP_033;-16.354977;-71.512264;-1936214.548;2841623.508;Fixed;Establecido
10;ALTO SELVA ALEGRE;6; Entrada Del Roble;CL06_PP_034;-16.354868;-71.509802;-1936232.727;2841904.201;Fixed;Establecido
10;ALTO SELVA ALEGRE;6; La Nave Del Roble;CL06_PP_035;-16.353788;-71.506578;-1936146.418;2842283.996;Fixed;Establecido
10;ALTO SELVA ALEGRE;6; Loza Apsil;CL06_PP_036;-16.352384;-71.507301;-1935972.361;2842220.285;Fixed;Establecido
10;ALTO SELVA ALEGRE;6; Entrada De Apsil;CL06_PP_037;-16.353202;-71.50981;-1936036.89;2841925.01;Mobile;Establecido
10;ALTO SELVA ALEGRE;6; Ferreteria De San Luis Gonzaga Zona A;CL06_PP_038;-16.3512;-71.512348;-1935769.743;2841663.205;Fixed;Establecido
10;ALTO SELVA ALEGRE;6; Loza Deportiva San Luis Gonzaga Zona A;CL06_PP_039;-16.350123;-71.509398;-1935680.326;2842011.877;Mobile;Establecido
10;ALTO SELVA ALEGRE;6; Loza Deportiva San Luis Gonzaga Zona B;CL06_PP_040;-16.347355;-71.513071;-1935308.909;2841631.29;Mobile;Establecido
10;ALTO SELVA ALEGRE;6; Avenida Principal San Luis Gonzaga Zona B;CL06_PP_041;-16.348815;-71.514333;-1935464.565;2841469.112;Fixed;Establecido
10;ALTO SELVA ALEGRE;6; Centro Deportivo Nueva Villa Ecologica;CL06_PP_042;-16.351172;-71.516097;-1935719.289;2841238.307;Fixed;Establecido
10;ALTO SELVA ALEGRE;6; Loza Deportiva Nueva Villa Zona B;CL06_PP_043;-16.346971;-71.515893;-1935228.3;2841316.174;Fixed;Establecido
10;ALTO SELVA ALEGRE;6; San Luis Gonzaga Zona C;CL06_PP_044;-16.344867;-71.514081;-1935003.897;2841549.128;Fixed;Establecido
10;ALTO SELVA ALEGRE;6; Loza Deportiva San Luis Gonzaga Zona D;CL06_PP_045;-16.344862;-71.510377;-1935049.898;2841969.373;Mobile;Establecido
10;ALTO SELVA ALEGRE;6; Reservorio San Luis Gonzaga Zona C;CL06_PP_046;-16.342783;-71.515122;-1934745.963;2841458.18;Fixed;Establecido
10;ALTO SELVA ALEGRE;6; Loza Deportiva Nueva Villa Ecologica Zona C;CL06_PP_047;-16.339955;-71.515686;-1934406.62;2841431.026;Mobile;Establecido
10;ALTO SELVA ALEGRE;6; Loza Deportiva Nueva Villa Ecologica Zona D;CL06_PP_048;-16.341272;-71.512678;-1934599.172;2841755.108;Fixed;Establecido
10;ALTO SELVA ALEGRE;6; Avenida Principal - Nuevo Amanecer;CL06_PP_049;-16.337863;-71.513218;-1934191.863;2841738.241;Mobile;Establecido
10;ALTO SELVA ALEGRE;6; Loza Deportiva - Nuevo Amanecer;CL06_PP_050;-16.335753;-71.511623;-1933964.014;2841946.66;Fixed;Establecido
10;ALTO SELVA ALEGRE;6; Calle Principal - Nuevo Amanecer;CL06_PP_051;-16.338811;-71.511143;-1934329.333;2841961.293;Mobile;Establecido
10;ALTO SELVA ALEGRE;6; Las Rocas;CL06_PP_052;-16.351929;-71.529077;-1935645;2839756.153;Fixed;Propuesto
10;ALTO SELVA ALEGRE;6; Confraternidad Zona D Recta Del Puente;CL06_PP_053;-16.35545;-71.527169;-1936082.622;2839926.714;Fixed;Propuesto
10;ALTO SELVA ALEGRE;6; Local Social;CL06_PP_054;-16.351841;-71.511377;-1935857.27;2841764.997;Fixed;Propuesto
10;ALTO SELVA ALEGRE;6; Ternimal De Combis;CL06_PP_055;-16.342558;-71.521266;-1934642.287;2840764.151;Fixed;Propuesto
10;ALTO SELVA ALEGRE;6; Entrada A Las Canteras;CL06_PP_056;-16.346872;-71.525937;-1935090.387;2840178.148;Fixed;Propuesto
10;ALTO SELVA ALEGRE;6; Loza Deportiva;CL06_PP_057;-16.360468;-71.52423;-1936709.086;2840194.692;Fixed;Propuesto
10;ALTO SELVA ALEGRE;6; 3 Cuadras Arriba Del Reservorio;CL06_PP_058;-16.344969;-71.516161;-1934989.723;2841311.849;Fixed;Propuesto
10;ALTO SELVA ALEGRE;6; Villa Esperanza;CL06_PP_059;-16.357859;-71.514645;-1936523.177;2841315.865;Fixed;Propuesto
10;ALTO SELVA ALEGRE;6; Asociacion Agropecuaria Huarangal Zona B;CL06_PP_060;-16.356264;-71.516067;-1936317.896;2841175.359;Fixed;Propuesto
10;ALTO SELVA ALEGRE;6; Local Social Apv San Lazaro Manzana J;CL06_PP_061;-16.364394;-71.52889;-1937111.678;2839615.014;Fixed;Propuesto
10;ALTO SELVA ALEGRE;6; Villa Confraternidad Zona A;CL06_PP_062;-16.357427;-71.526787;-1936319.677;2839944.292;Fixed;Propuesto
11;ALTO SELVA ALEGRE;6;Cancha Deportiva Frente Al Terminal De Villa Ecologica;CL06_PP_063;-16.34331703;-71.52169949;-1934726.011;2840705.096;Fixed;Propuesto
12;ALTO SELVA ALEGRE;6;Cancha Deportiva Al Lado Del Pronoei Luz De Belen;CL06_PP_064;-16.35272346;-71.51974784;-1935855.638;2840803.977;Fixed;Propuesto
13;ALTO SELVA ALEGRE;6;Local Social Las Canteras;CL06_PP_065;-16.34347755;-71.52679975;-1934680.768;2840124.47;Fixed;Propuesto
