n_microred;microred;cluster;point_name;code_point;lat;long;y_proj;x_proj;type_point;estratategy
14;15 DE AGOSTO;16; Estadio_Monumental_De_Miguel_Grau;CL16_PP_057;-16.411358;-71.489127;-1943130535;2843511096;Fixed;Propuesto
14;15 DE AGOSTO;16; Av Miguel Grau - Cruz Primera Cuadra;CL16_PP_058;-16.409655;-71.492649;-1942885.94;2843133982;Fixed;Establecido
14;15 DE AGOSTO;16; Parque_8_De_Octubre;CL16_PP_059;-16.407077;-71.491827;-1942593432;2843260946;Fixed;Propuesto
14;15 DE AGOSTO;16; Parque De 9 De Octure Con 8 De Octubre;CL16_PP_060;-16.407537;-71.490228;-1942667681;2843436262;Fixed;Establecido
14;15 DE AGOSTO;16; Ie_De_La_Mano_Con_Maria;CL16_PP_061;-16.408497;-71.489319;-1942791961;2843526782;Fixed;Propuesto
14;15 DE AGOSTO;16; Mercado Zonal Miguel Grau;CL16_PP_062;-16.409324;-71.488199;-1942903282;2843642.97;Fixed;Establecido
14;15 DE AGOSTO;16; Tupac Amaru Cn Pucalpa;CL16_PP_063;-16.41073;-71.486199;-1943093757;2843851373;Fixed;Establecido
14;15 DE AGOSTO;16; Av El Sol Con Pasaje Melgar;CL16_PP_064;-16.411933;-71.485106;-1943248921;2843959572;Fixed;Establecido
14;15 DE AGOSTO;16; Gran Unidad Escolar Miguel Grau;CL16_PP_065;-16.410841;-71.483322;-1943143169;2844176195;Fixed;Establecido
14;15 DE AGOSTO;16; Pnp Canina;CL16_PP_066;-16.408752;-71.485037;-1942876039;2844009057;Fixed;Establecido
14;15 DE AGOSTO;16; Colegio Juan Xxiii;CL16_PP_067;-16.407179;-71.487153;-1942664475;2843789679;Fixed;Establecido
14;15 DE AGOSTO;16; Parroquia_San_Pedro_Nolasco;CL16_PP_068;-16.408551;-71.486795;-1942830203;2843812316;Fixed;Propuesto
14;15 DE AGOSTO;16; Ie_Juan_Xxiii;CL16_PP_069;-16.407652;-71.487056;-1942721276;2843794487;Fixed;Propuesto
14;15 DE AGOSTO;16; Cancha_Sistetica_Bengala;CL16_PP_070;-16.406169;-71.487349;-1942543328;2843780674;Fixed;Propuesto
14;15 DE AGOSTO;16; Calle Bolognesi Con Mariategui;CL16_PP_071;-16.405838;-71.486565;-1942514344;2843873921;Fixed;Establecido
14;15 DE AGOSTO;16; Iep_Juanio_Bosco;CL16_PP_072;-16.406185;-71.486368;-1942557605;2843891.72;Fixed;Propuesto
14;15 DE AGOSTO;16; Prolongacion Fco Bolognesi Con Venezuela;CL16_PP_073;-16.405402;-71.484132;-1942493863;2844155.56;Mobile;Establecido
14;15 DE AGOSTO;16; Av Arequipa Con Venezuela;CL16_PP_074;-16.406963;-71.483958;-1942679475;2844154854;Fixed;Establecido
14;15 DE AGOSTO;16; Calle Argentina Con Nicaragua;CL16_PP_075;-16.408773;-71.482009;-1942916783;2844352189;Fixed;Establecido
14;15 DE AGOSTO;16; Canchita Deportiva Cale Mexico;CL16_PP_076;-16.409663;-71.482096;-1943020256;2844330665;Fixed;Establecido
14;15 DE AGOSTO;16; Calle 68 Con Pasaje 15;CL16_PP_077;-16.411832;-71.48188;-1943277.84;2844326.75;Fixed;Establecido
14;15 DE AGOSTO;16; Loza Deportiva Calle Paraguay;CL16_PP_078;-16.41016;-71.480963;-1943092978;2844452.65;Fixed;Establecido
14;15 DE AGOSTO;16; Villa Miguel Grau;CL16_PP_079;-16.411184;-71.479664;-1943229722;2844586556;Fixed;Establecido
14;15 DE AGOSTO;16; Parque Calle Misti Con Honduras;CL16_PP_080;-16.409813;-71.47957;-1943069819;2844615178;Fixed;Establecido
14;15 DE AGOSTO;16; Estadio_Almirante_Miguel_Grau;CL16_PP_081;-16.408546;-71.478602;-1942933186;2844741.56;Fixed;Propuesto
14;15 DE AGOSTO;16; Feria Dominical (Costado Puesto De Salud);CL16_PP_082;-16.407895;-71.479675;-1942843127;2844628394;Fixed;Establecido 
14;15 DE AGOSTO;16; Ie_Nuestra_Seniora_De_Lourdes;CL16_PP_083;-16.406896;-71.480075;-1942720687;2844596114;Fixed;Propuesto
14;15 DE AGOSTO;16; Av Villa Hermosa Con Brasil;CL16_PP_084;-16.407235;-71.48111;-1942747435;2844474291;Fixed;Establecido
14;15 DE AGOSTO;16; Parque_29_De_Agosto;CL16_PP_085;-16.404739;-71.48285;-1942432165;2844309637;Fixed;Propuesto
14;15 DE AGOSTO;16; Calle Pacifico Con Av Brasil;CL16_PP_086;-16.404703;-71.481452;-1942445604;2844468662;Fixed;Establecido
14;15 DE AGOSTO;16; Cevicheria_Puerto_88;CL16_PP_087;-16.405259;-71.478631;-1942546594;2844781326;Fixed;Propuesto
14;15 DE AGOSTO;16; La Pacifico Con Charcani;CL16_PP_088;-16.404391;-71.478258;-1942449319;2844834999;Fixed;Establecido
14;15 DE AGOSTO;16; Parque_Tematico_Dinosaurios;CL16_PP_089;-16.40544;-71.477484;-1942582363;2844909044;Fixed;Propuesto
14;15 DE AGOSTO;16; Jardin D Ela Prolongacion Arequipa;CL16_PP_090;-16.406386;-71.477138;-1942697894;2844935895;Fixed;Establecido 
14;15 DE AGOSTO;16; Ovalo Miguel Grau;CL16_PP_091;-16.407855;-71.478004;-1942859554;2844818433;Fixed;Establecido 
14;15 DE AGOSTO;16; Calle Rosedal Primera Cuadra;CL16_PP_092;-16.409405;-71.477783;-1943044475;2844823192;Fixed;Establecido 
14;15 DE AGOSTO;16; Calle Santa Rosa 2Da Cuadra;CL16_PP_093;-16.408797;-71.475775;-1942998427;2845058895;Fixed;Establecido 
14;15 DE AGOSTO;16; Ricardo Palma Con 9 De Enero;CL16_PP_094;-16.407435;-71.475902;-1942836783;2845062335;Fixed;Establecido 
14;15 DE AGOSTO;16; La Pacigico Mz H;CL16_PP_095;-16.404409;-71.475647;-1942484444;2845130898;Fixed;Establecido 
14;15 DE AGOSTO;16; Von Humbolt Mz G;CL16_PP_096;-16.403747;-71.474241;-1942424434;2845299037;Fixed;Establecido 
14;15 DE AGOSTO;16; Cancha_Sintetica_Barcelona;CL16_PP_097;-16.404711;-71.472517;-1942559509;2845481945;Fixed;Propuesto
14;15 DE AGOSTO;16; Von Humbolt Con Villa Hermosa;CL16_PP_098;-16.406779;-71.474144;-1942781932;2845270317;Fixed;Establecido
14;15 DE AGOSTO;16; Marca De Posicion Sin Titulo;CL16_PP_099;-16.409352;-71.474051;-1943085445;2845247151;Fixed;Establecido
14;15 DE AGOSTO;16; Colegio;CL16_PP_100;-16.413298;-71.495446;-1943278614;2842769108;Fixed;Propuesto
14;15 DE AGOSTO;16; Loza Deportiva Los Andes;CL16_PP_101;-16.409834;-71.476779;-1943107.58;2844931439;Fixed;Propuesto
14;15 DE AGOSTO;16; Loza Deportiva El Mirador;CL16_PP_102;-16.407703;-71.472134;-1942915928;2845486181;Fixed;Propuesto
14;15 DE AGOSTO;16; Colegio Santo Domingo;CL16_PP_103;-16.404988;-71.468704;-1942640283;2845910793;Fixed;Propuesto
14;15 DE AGOSTO;16; Loza Deportiva;CL16_PP_104;-16.402812;-71.480252;-1942238.58;2844629523;Fixed;Propuesto
14;15 DE AGOSTO;16; Coval Dent;CL16_PP_105;-16.407794;-71.48603;-1942750927;2843908986;Fixed;Propuesto
14;15 DE AGOSTO;16; Pisina Paucarpata;CL16_PP_106;-16.407247;-71.488286;-1942658147;2843660297;Fixed;Propuesto
14;15 DE AGOSTO;16; Loza Deportiva;CL16_PP_107;-16.406489;-71.49008;-1942546419;2843466765;Fixed;Propuesto
14;15 DE AGOSTO;16; Loza Deportiva Andres Sanchez Abarca;CL16_PP_108;-16.407011;-71.496931;-1942521204;2842682991;Fixed;Propuesto
14;15 DE AGOSTO;16; Loza Deportiva;CL16_PP_109;-16.407543;-71.49873;-1942560987;2842472019;Fixed;Propuesto
14;15 DE AGOSTO;16; Parque;CL16_PP_110;-16.408092;-71.500157;-1942607466;2842303013;Fixed;Propuesto
14;15 DE AGOSTO;16; Puente 8 De Octubre;CL16_PP_111;-16.405098;-71.491031;-1942370971;2843377.12;Fixed;Propuesto
14;15 DE AGOSTO;16;Parque De Los Castillos;CL16_PP_112;-16.4099912;-71.49747289;-1942864498;2842582541;Fixed;Propuesto
14;15 DE AGOSTO;16;Centro De Salud Miguel Grau - Zona B;CL16_PP_113;-16.40949014;-71.48510883;-1942961.86;2843991245;Fixed;Propuesto
14;15 DE AGOSTO;16;Canchita Los Andes;CL16_PP_114;-16.40989997;-71.47627597;-1943121693;2844987626;Fixed;Propuesto
14;15 DE AGOSTO;16;Grifo Chiguata;CL16_PP_115;-16.40635374;-71.47298702;-1942746595;2845407112;Fixed;Propuesto
14;15 DE AGOSTO;16;Cancha Sintetica Leon Del Sur;CL16_PP_116;-16.40474962;-71.4728469;-1942559875;2845444022;Fixed;Propuesto
14;15 DE AGOSTO;16;Tupac Amaru con Jose Olaya;CL16_PP_117;-16.41450708;-71.50390414;-1943313.814;2841794.16;Fixed;Propuesto
14;15 DE AGOSTO;16;Calle Roma con Calle Los Alpes;CL16_PP_118;-16.4165435;-71.49410639;-1943676.852;2842878.525;Fixed;Propuesto
14;15 DE AGOSTO;16;D. A. Carrion con Av El Sol;CL16_PP_119;-16.41031004;-71.50295109;-1942832.768;2841957.147;Fixed;Propuesto
14;15 DE AGOSTO;16;Av. Arequipa con Calle Chicago;CL16_PP_120;-16.41272818;-71.50623703;-1943075.364;2841552.903;Fixed;Propuesto
14;15 DE AGOSTO;16;Segunda cruz Miguel Grau CD;CL16_PP_121;-16.40835448;-71.48205671;-1942867.005;2844352.259;Fixed;Propuesto
14;15 DE AGOSTO;16;Terminal de colectivos Jorge Chavez;CL16_PP_122;-16.41257299;-71.49022235;-1943259.443;2843370.969;Fixed;Propuesto
14;15 DE AGOSTO;16;Caseta Seal (Jorge Chavez);CL16_PP_123;-16.40890893;-71.4972887;-1942739.671;2842617.592;Fixed;Propuesto
14;15 DE AGOSTO;16;Cruz de la 5ta etapa;CL16_PP_124;-16.40318341;-71.47597065;-1942336.342;2845110.243;Fixed;Propuesto
14;15 DE AGOSTO;16;Terminal de Combi Mariano Melgar Zona A;CL16_PP_125;-16.40457107;-71.47998173;-1942448.687;2844637.141;Fixed;Propuesto
