n_microred;microred;cluster;point_name;code_point;lat;long;y_proj;x_proj;type_point;estratategy
17;CHARACATO;31; Loza Deportiva Peregrinos De Chapi;CL31_PP_063;-16.526199;-71.478246;-1956760.882;2843235.408;Fixed;Establecido
17;CHARACATO;31; Puesto De Salud Peregrinos;CL31_PP_064;-16.527984;-71.479299;-1956957.189;2843092.533;Fixed;Establecido
17;CHARACATO;31; Losa_Deportiva_3;CL31_PP_065;-16.529667;-71.473626;-1957227.106;2843713.224;Fixed;Propuesto
17;CHARACATO;31; Losa_Deportiva_Villa_Florida_II;CL31_PP_066;-16.531581;-71.478107;-1957394.936;2843180.163;Fixed;Propuesto
17;CHARACATO;31; Loza Deportiva Villa Florida;CL31_PP_067;-16.53305;-71.477884;-1957570.353;2843186.052;Fixed;Establecido
17;CHARACATO;31; Nueva Quequenha Y Los Yaros De Peregrinos;CL31_PP_068;-16.533939;-71.480621;-1957639.959;2842864.165;Fixed;Establecido
17;CHARACATO;31; Santisima Cruz Villa Florida(Movil Itinerante);CL31_PP_069;-16.536624;-71.482696;-1957928.98;2842593.607;Mobile;Establecido
17;CHARACATO;31; Mirador Characato;CL31_PP_070;-16.463439;-71.489768;-1949241.347;2842755.439;Fixed;Propuesto
17;CHARACATO;31; Avenida;CL31_PP_071;-16.490771;-71.494749;-1952389.161;2841831.634;Fixed;Propuesto
17;CHARACATO;31; Loza Deportiva;CL31_PP_072;-16.493774;-71.496999;-1952713.393;2841537.127;Fixed;Propuesto
17;CHARACATO;31; Iglesia Israelita Aeminpu;CL31_PP_073;-16.493115;-71.513965;-1952420.828;2839622.978;Fixed;Propuesto
17;CHARACATO;31; Pueblo;CL31_PP_074;-16.496745;-71.519886;-1952772.168;2838904.295;Fixed;Propuesto
17;CHARACATO;31; Calle;CL31_PP_075;-16.518638;-71.484406;-1955794.271;2842636.999;Fixed;Propuesto
17;CHARACATO;31; Peregrino De Chapi;CL31_PP_076;-16.522257;-71.482773;-1956240.191;2842774.36;Fixed;Propuesto
17;CHARACATO;31; Peregrino De Chapi;CL31_PP_077;-16.526568;-71.481263;-1956765.851;2842888.64;Fixed;Propuesto
17;CHARACATO;31; Avenida;CL31_PP_078;-16.534007;-71.482453;-1957624.635;2842655.669;Fixed;Propuesto
17;CHARACATO;31; Cancha Sintetica La Bombonera De Characato;CL31_PP_079;-16.531143;-71.48263;-1957285.926;2842673.391;Fixed;Propuesto
17;CHARACATO;31;Cancha Deportiva Peregrinos;CL31_PP_080;-16.52444103;-71.48206072;-1956505.829;2842826.285;Fixed;Propuesto
