"n_microred	";microred;cluster;point_name;code_point;lat;long;y_proj;x_proj;type_point;estratategy
8;TIABAYA;29; Santa_Teresa;CL29_PP_018;-16.442595;-71.593632;-1945481.545;2831256.243;Mobile;Propuesto
8;TIABAYA;29; Losa_Deportiva_Santa_Rita;CL29_PP_019;-16.440983;-71.59395;-1945288.264;2831241.228;Mobile;Propuesto
8;TIABAYA;29; Local_Social_Santa_Rita;CL29_PP_020;-16.439742;-71.593711;-1945145.555;2831284.491;Mobile;Propuesto
8;TIABAYA;29; Paradero_De_Combis_San_Pedro;CL29_PP_021;-16.439831;-71.591313;-1945186.179;2831555.066;Mobile;Propuesto
8;TIABAYA;29; Parque_San_Pedro;CL29_PP_022;-16.440596;-71.591411;-1945274.773;2831533.985;Mobile;Propuesto
8;TIABAYA;29; Losa_Deportiva_8_De_Diciembre;CL29_PP_023;-16.440988;-71.586958;-1945376.849;2832033.482;Mobile;Propuesto
8;TIABAYA;29; Reservorio_Los_Perales;CL29_PP_024;-16.440754;-71.58508;-1945373.013;2832249.352;Mobile;Propuesto
8;TIABAYA;29; Los_Bosques;CL29_PP_025;-16.442161;-71.581876;-1945578.572;2832594.079;Mobile;Propuesto
8;TIABAYA;29; Colegio_Futura_School;CL29_PP_026;-16.445088;-71.580766;-1945936.258;2832681.669;Mobile;Propuesto
8;TIABAYA;29; Iglesia_De_Alata;CL29_PP_027;-16.445092;-71.576363;-1945992.192;2833180.576;Mobile;Propuesto
8;TIABAYA;29; Paradero_Cruce_Alata;CL29_PP_028;-16.446685;-71.577817;-1946160.938;2832995.008;Mobile;Propuesto
8;TIABAYA;29; Country_Club_Tiabaya;CL29_PP_029;-16.44735;-71.578394;-1946231.759;2832920.94;Mobile;Propuesto
8;TIABAYA;29; Plaza_Pedro_Paulet_Mostajo;CL29_PP_030;-16.450004;-71.587509;-1946428.592;2831853.413;Mobile;Propuesto
8;TIABAYA;29; Comisaria_Tiabaya;CL29_PP_031;-16.449747;-71.58864;-1946384.172;2831728.61;Mobile;Propuesto
8;TIABAYA;29; Parque_San_Isidro;CL29_PP_032;-16.445867;-71.588641;-1945928.565;2831779.122;Mobile;Propuesto
8;TIABAYA;29; Mercado_San_Martin-De_Porres;CL29_PP_033;-16.447943;-71.590454;-1946149.505;2831546.599;Mobile;Propuesto
8;TIABAYA;29; Parque_Miguel_Grau;CL29_PP_034;-16.44769;-71.592884;-1946089.207;2831274.551;Mobile;Propuesto
8;TIABAYA;29; Colegio_Franklin_Roosevelt;CL29_PP_035;-16.450139;-71.593085;-1946374.233;2831219.828;Mobile;Propuesto
8;TIABAYA;29; Plaza_De_Tiabaya;CL29_PP_036;-16.449744;-71.591363;-1946349.533;2831420.101;Mobile;Propuesto
8;TIABAYA;29; Centro_De_Salud_Tiabaya;CL29_PP_037;-16.451065;-71.589191;-1946531.994;2831648.976;Fixed;Propuesto
8;TIABAYA;29; Universidad_Autonoma_San_Francisco;CL29_PP_038;-16.449463;-71.600231;-1946204.915;2830418.949;Mobile;Propuesto
8;TIABAYA;29; Cuartel_III_Brigada_De_Comunicaciones;CL29_PP_039;-16.454473;-71.591906;-1946897.968;2831296.867;Mobile;Propuesto
8;TIABAYA;29; Losa_Deportiva_Virgen_De_Las_Penas;CL29_PP_040;-16.45919;-71.595976;-1947400.565;2830774.16;Mobile;Propuesto
8;TIABAYA;29; Complejo_Deportivo_Virgen_De_Las_Penas;CL29_PP_041;-16.457656;-71.600299;-1947166.02;2830304.38;Mobile;Propuesto
8;TIABAYA;29; Mirador_Virgen_De_Las_Penas;CL29_PP_042;-16.456108;-71.603904;-1946938.89;2829916.131;Mobile;Propuesto
8;TIABAYA;29; Asoc_Casa_Granja_Inmaculada_Concepcion;CL29_PP_043;-16.459607;-71.608816;-1947287.881;2829313.99;Mobile;Propuesto
8;TIABAYA;29; Losa_Deportiva_La_Molina;CL29_PP_044;-16.46281;-71.609861;-1947650.779;2829153.826;Mobile;Propuesto
8;TIABAYA;29; Parque_La_Molina;CL29_PP_045;-16.459287;-71.613332;-1947193.488;2828806.54;Mobile;Propuesto
8;TIABAYA;29; Parque_Frente_Al_Sol;CL29_PP_046;-16.455836;-71.611581;-1946810.356;2829049.905;Mobile;Propuesto
8;TIABAYA;29; Estacion_De_Servicios;CL29_PP_047;-16.453204;-71.610462;-1946515.421;2829210.993;Mobile;Propuesto
8;TIABAYA;29; Plaza_Alto_Cerro_Verde;CL29_PP_048;-16.453916;-71.613871;-1946556.135;2828815.49;Mobile;Propuesto
8;TIABAYA;29; Parque_Cerro_Verde;CL29_PP_049;-16.455463;-71.617939;-1946686.595;2828334.459;Mobile;Propuesto
8;TIABAYA;29; Parque_Cerro_Verde;CL29_PP_050;-16.452968;-71.617902;-1946394.146;2828371.162;Mobile;Propuesto
8;TIABAYA;29; Plaza_Cerro_Verde;CL29_PP_051;-16.451391;-71.613945;-1946258.76;2828840.014;Mobile;Propuesto
8;TIABAYA;29; Centro_De_Salud_Cerro_Verde;CL29_PP_052;-16.451023;-71.614669;-1946206.451;2828762.784;Fixed;Propuesto
8;TIABAYA;29; Losa_Deportiva_Uchumayo;CL29_PP_053;-16.449498;-71.616719;-1946001.636;2828550.398;Mobile;Propuesto
8;TIABAYA;29; Parque_Del_Dinosaurio;CL29_PP_054;-16.448224;-71.618695;-1945827.225;2828343.124;Mobile;Propuesto
8;TIABAYA;29; Parque_Saludable;CL29_PP_055;-16.44649;-71.618049;-1945631.771;2828438.899;Mobile;Propuesto
8;TIABAYA;29; Plaza_El_Carmen_De_Congata;CL29_PP_056;-16.444222;-71.620238;-1945337.994;2828220.429;Mobile;Propuesto
8;TIABAYA;29; Losa_Deportiva_El_Hueco_Congata;CL29_PP_057;-16.442851;-71.620887;-1945168.883;2828164.751;Mobile;Propuesto
8;TIABAYA;29; IE_Alma_Mater_De_Congata;CL29_PP_058;-16.445598;-71.621344;-1945485.639;2828077.206;Mobile;Propuesto
8;TIABAYA;29; Parque_Enace_I;CL29_PP_059;-16.444599;-71.622544;-1945353.278;2827954.26;Mobile;Propuesto
8;TIABAYA;29; Parque_Villa_Union;CL29_PP_060;-16.445066;-71.624459;-1945384.042;2827731.222;Mobile;Propuesto
8;TIABAYA;29; Parque_Juan_El_Bueno;CL29_PP_061;-16.443195;-71.626166;-1945142.947;2827562.186;Mobile;Propuesto
8;TIABAYA;29; Losa_Polideportivo;CL29_PP_062;-16.44294;-71.623817;-1945142.519;2827831.634;Mobile;Propuesto
8;TIABAYA;29; Parque_N1;CL29_PP_063;-16.441869;-71.623662;-1945018.732;2827863.137;Mobile;Propuesto
8;TIABAYA;29; Plaza_Carmen_II;CL29_PP_064;-16.440651;-71.62513;-1944857.301;2827712.671;Mobile;Propuesto
8;TIABAYA;29; Centro_Deportivo_Jordan;CL29_PP_065;-16.440515;-71.622895;-1944869.409;2827967.66;Mobile;Propuesto
8;TIABAYA;29; Losa_Deportiva_Congata_B;CL29_PP_066;-16.437902;-71.626002;-1944523.622;2827649.651;Mobile;Propuesto
8;TIABAYA;29; Parque_Santa_Teresa;CL29_PP_067;-16.428226;-71.632494;-1943306.202;2827039.963;Mobile;Propuesto
8;TIABAYA;29; Plaza_Del_Huayco;CL29_PP_068;-16.425116;-71.63436;-1942917.694;2826868.968;Mobile;Propuesto
8;TIABAYA;29; Losa_Deportiva_Pueblo_Libre;CL29_PP_069;-16.424128;-71.662309;-1942451.429;2823715.362;Mobile;Propuesto
8;TIABAYA;29; Parque_Buenos_Aires;CL29_PP_070;-16.423968;-71.671757;-1942314.367;2822647.151;Mobile;Propuesto
8;TIABAYA;29; Plaza_De_Uchumayo;CL29_PP_071;-16.425179;-71.672723;-1942444.411;2822522.02;Mobile;Propuesto
8;TIABAYA;29; Losa_Deportiva_La_Estacion;CL29_PP_072;-16.42972;-71.671386;-1942994.121;2822614.572;Mobile;Propuesto
8;TIABAYA;29; Losa_Deportiva_La_Flor_De_Loto;CL29_PP_073;-16.43208;-71.669118;-1943299.513;2822840.859;Mobile;Propuesto
8;TIABAYA;29; Plaza_La Estacion_De_Yura;CL29_PP_074;-16.434727;-71.664432;-1943668.892;2823337.312;Mobile;Propuesto
8;TIABAYA;29; Terminal De Combis;CL29_PP_075;-16.424112;-71.63542;-1942786.535;2826761.915;Fixed;Propuesto
8;TIABAYA;29; Parque Cerro Verde;CL29_PP_076;-16.440974;-71.623744;-1944912.63;2827865.496;Fixed;Propuesto
8;TIABAYA;29; Parque Region Sierra;CL29_PP_077;-16.442699;-71.624619;-1945104.151;2827743.908;Fixed;Propuesto
8;TIABAYA;29; Parque La Cultura;CL29_PP_078;-16.443646;-71.623493;-1945229.473;2827859.151;Fixed;Propuesto
8;TIABAYA;29; Loza Deportiva;CL29_PP_079;-16.454333;-71.615063;-1946590.1;2828675.01;Fixed;Propuesto
8;TIABAYA;29; Parque;CL29_PP_080;-16.446198;-71.589626;-1945955.031;2831663.188;Fixed;Propuesto
8;TIABAYA;29; Loza Deportiva 8 De Diciembre;CL29_PP_081;-16.440955;-71.588018;-1945359.631;2831913.794;Fixed;Propuesto
8;TIABAYA;29; Psje. Pedro Paulet Mostajo;CL29_PP_082;-16.448929;-71.583999;-1946346.569;2832265.178;Fixed;Propuesto
8;TIABAYA;29; Avenida;CL28_PP_083;-16.441073;-71.583296;-1945432.932;2832447.357;Fixed;Propuesto
8;TIABAYA;29; Jardin Portalitos;CL29_PP_084;-16.441763;-71.590847;-1945418.901;2831582.678;Fixed;Propuesto
8;TIABAYA;29; Pueblo;CL29_PP_085;-16.426263;-71.598332;-1943504.754;2830936.482;Fixed;Propuesto
8;TIABAYA;29; Asoc. La Molina I Etapa;CL29_PP_086;-16.458343;-71.612949;-1947087.478;2828862.238;Fixed;Propuesto
8;TIABAYA;29;Colegio De Ciencias Divino Ninho;CL29_PP_087;-16.447001;-71.595278;-1945978.172;2831012.271;Fixed;Propuesto
8;TIABAYA;29;Estadio De Pampas Nuevas;CL29_PP_088;-16.43336992;-71.59981084;-1944320.637;2830676.322;Fixed;Propuesto
8;TIABAYA;29;Plaza Civica De San Jose;CL29_PP_089;-16.43756216;-71.59794693;-1944836.315;2830832.905;Fixed;Propuesto
8;TIABAYA;29;Parque Infantil Juan Pablo II;CL29_PP_090;-16.44103315;-71.60140133;-1945200.413;2830396.238;Fixed;Propuesto
8;TIABAYA;29;Plaza Los Tunales;CL29_PP_091;-16.44228434;-71.61180839;-1945216.454;2829200.741;Fixed;Propuesto
8;TIABAYA;29;Parque Los Minions;CL29_PP_092;-16.44627772;-71.59031214;-1945955.754;2831584.399;Fixed;Propuesto
8;TIABAYA;29;Parque De La Amistad;CL29_PP_093;-16.4501778;-71.6152941;-1946099.362;2828702.975;Fixed;Propuesto
8;TIABAYA;29;Colegio Santa Maria Del Valle;CL29_PP_094;-16.44035255;-71.62407668;-1944835.493;2827835.893;Fixed;Propuesto
8;TIABAYA;29;Parque La Madre;CL29_PP_095;-16.45277926;-71.61502135;-1946408.21;2828699.978;Fixed;Propuesto
8;TIABAYA;29;Parque Jose Olaya - Mickey;CL29_PP_096;-16.44783755;-71.59135904;-1946125.729;2831445.422;Fixed;Propuesto
8;TIABAYA;29;Estadio Micaela Bastida;CL29_PP_097;-16.4288727;-71.60190789;-1943766.23;2830497.267;Fixed;Propuesto
8;TIABAYA;29;Comedor Popular San Pedro;CL29_PP_098;-16.42441923;-71.6732074;-1942349.175;2822477.001;Fixed;Propuesto
8;TIABAYA;29;Estadio Uchumayo;CL29_PP_099;-16.44670846;-71.62003708;-1945632.431;2828210.813;Fixed;Propuesto
8;TIABAYA;29;Estadio De Cerro Verde;CL29_PP_100;-16.45292297;-71.61691495;-1946401.27;2828483.574;Fixed;Propuesto
8;TIABAYA;29;Parque Los Coritos;CL29_PP_101;-16.44686898;-71.61709974;-1945688.196;2828541.51;Fixed;Propuesto
8;TIABAYA;29;IEI Congata Sector II;CL29_PP_102;-16.4467681;-71.61765912;-1945669.322;2828479.448;Fixed;Propuesto
8;TIABAYA;29;Polideportivo De Tiabaya;CL29_PP_103;-16.44722742;-71.59105506;-1946057.914;2831487.827;Fixed;Propuesto
8;TIABAYA;29;Pronoei Juan Pablo II;CL29_PP_104;-16.44063964;-71.60140872;-1945154.117;2830400.53;Fixed;Propuesto
8;TIABAYA;29;Policlinico San Jose De Tiabaya;CL29_PP_105;-16.43738528;-71.59779465;-1944817.461;2830852.466;Fixed;Propuesto
8;TIABAYA;29;Parque De Pampas Nuevas;CL29_PP_106;-16.43301599;-71.59912406;-1944287.715;2830758.757;Fixed;Propuesto
8;TIABAYA;29;Centro Civico P.J. 8 De Diciembre;CL29_PP_107;-16.44115889;-71.5877783;-1945386.589;2831938.297;Fixed;Propuesto
8;TIABAYA;29;Parque Padre Carlos Jose Echavarry Osacar;CL29_PP_108;-16.43832541;-71.59847803;-1944919.252;2830762.777;Fixed;Propuesto
8;TIABAYA;29;Minicomplejo San Jose;CL29_PP_109;-16.43925148;-71.59979056;-1945011.478;2830601.979;Fixed;Propuesto
8;TIABAYA;29;Local Social El Nazareno;CL29_PP_110;-16.45361498;-71.61764503;-1946473.333;2828391.844;Fixed;Propuesto
8;TIABAYA;29;Plaza De Alvarez Thomas (Plaza Del Caballo);CL29_PP_111;-16.44769641;-71.61821104;-1945771.369;2828404.827;Fixed;Propuesto
8;TIABAYA;29;Centro De Salud Congata;CL29_PP_112;-16.44481257;-71.61972931;-1945413.72;2828270.372;Fixed;Propuesto
8;TIABAYA;29;Complejo Deportivo Sintetico Sector 1;CL29_PP_113;-16.44376921;-71.62302087;-1945249.869;2827911.036;Fixed;Propuesto
8;TIABAYA;29;Estadio La Estacion;CL29_PP_114;-16.42890684;-71.67083687;-1942905.556;2822687.323;Fixed;Propuesto
8;TIABAYA;29;Mirador de Cerro Verde;CL29_PP_115;-16.45578576;-71.61453093;-1946767.35;2828716.355;Fixed;Propuesto
8;TIABAYA;29;PP.JJ Santa Teresa;CL29_PP_116;-16.44287959;-71.59627316;-1945481.726;2830953.252;Fixed;Propuesto
8;TIABAYA;29;Plaza de Alata;CL29_PP_117;-16.4450692;-71.5765243;-1945987.482;2833162.594;Fixed;Propuesto
8;TIABAYA;29;Parque N4;CL29_PP_118;-16.44309747;-71.62283991;-1945173.282;2827940.284;Fixed;Propuesto
